Open,High,Low,Close,Volume,Ticker,Date,atr,gauss,gaussian_upper,gaussian_lower,kijun,vapi,vapi_trend,adx,smma,swing_high,swing_low
302.8999938964844,304.3999938964844,302.45001220703125,303.5,1007,KC=F,2025-07-28 10:30:00,2.325945975101318,303.9331289022662,310.9109668275702,296.95529097696226,,302.46520997740606,up,21.400038864774288,,307.45001220703125,297.25
303.5,303.75,301.25,302.0,699,KC=F,2025-07-28 11:00:00,2.3383784054512238,303.8589916025899,310.8741268189436,296.84385638623627,,302.40245282490207,down,19.980178567234415,,307.45001220703125,297.25
301.95001220703125,302.1000061035156,301.0,301.6499938964844,657,KC=F,2025-07-28 11:30:00,2.2499232410272523,303.7874815683526,310.53725129143436,297.0377118452708,,302.3054872677609,down,18.58337793153574,,307.45001220703125,297.25
301.45001220703125,302.0,300.3999938964844,301.1499938964844,1140,KC=F,2025-07-28 12:00:00,2.20350058834785,303.71810414660587,310.3286059116494,297.10760238156234,,302.06642074138796,down,17.62224891009501,,307.45001220703125,297.25
301.25,301.3999938964844,298.79998779296875,299.75,1004,KC=F,2025-07-28 12:30:00,2.231822410859834,303.6498924761618,310.34535970874134,296.9544252435823,,301.6603205365716,down,17.539083295947364,,307.45001220703125,297.25
299.5,301.95001220703125,299.3999938964844,300.8999938964844,491,KC=F,2025-07-28 13:00:00,2.2545506894089082,303.5825559197738,310.3462079880006,296.8189038515471,,301.5911839675539,down,17.109652666982882,,307.45001220703125,297.25
301.25,301.75,298.29998779296875,300.25,474,KC=F,2025-07-29 04:00:00,2.3399407978105042,303.5156132499445,310.53543564337605,296.495790856513,,301.46659039508154,down,17.239023214553026,,307.45001220703125,297.25
300.20001220703125,300.8999938964844,299.3500061035156,299.5,201,KC=F,2025-07-29 04:30:00,2.2835155831789504,303.44839866596527,310.29894541550215,296.5978519164284,,301.3801790054004,down,17.3591530087253,,307.45001220703125,297.25
299.3500061035156,299.8500061035156,298.6000061035156,298.75,136,KC=F,2025-07-29 05:00:00,2.209693041523311,303.38011037594254,310.0091895005125,296.7510312513726,,301.29200842452514,down,17.82969178587737,,307.45001220703125,297.25
299.0,299.54998779296875,297.04998779296875,297.6499938964844,200,KC=F,2025-07-29 05:30:00,2.2304292528430745,303.30970935943304,310.00099711796224,296.61842160090384,,301.09393250823945,down,18.925222760500535,,307.45001220703125,297.04998779296875
297.75,298.5,297.6499938964844,298.5,207,KC=F,2025-07-29 06:00:00,2.1318275993196854,303.2367779607081,309.63226075866714,296.841295162749,,300.93408257938313,down,19.942501522650616,,307.45001220703125,297.04998779296875
298.6000061035156,299.3500061035156,298.3500061035156,298.5,111,KC=F,2025-07-29 06:30:00,2.0509827707968507,303.1610538690505,309.314002181441,297.0081055566599,,300.84372594898144,down,20.206194159763204,,307.45001220703125,297.04998779296875
298.3500061035156,299.20001220703125,298.20001220703125,298.95001220703125,155,KC=F,2025-07-29 07:00:00,1.97591257288279,303.08258623524284,309.0103239538912,297.1548485165945,,300.7357333792697,down,20.524261210671465,,307.45001220703125,297.04998779296875
298.8500061035156,299.3500061035156,297.8999938964844,298.3999938964844,133,KC=F,2025-07-29 07:30:00,1.9383482610362515,303.0012653497159,308.81631013282464,297.1862205666071,,300.6095914531417,down,20.97081935342663,,307.45001220703125,297.04998779296875
298.45001220703125,299.3999938964844,297.54998779296875,299.0,416,KC=F,2025-07-29 08:00:00,1.9320381069276353,302.9173256891968,308.7134400099797,297.12121136841387,,300.3446077599396,down,21.56382064669795,,307.45001220703125,297.04998779296875
299.25,299.3999938964844,296.20001220703125,297.5,1219,KC=F,2025-07-29 08:30:00,2.022605505679456,302.83041882096927,308.8982353380076,296.7626023039309,,299.32018957574724,down,22.74121061356277,,307.45001220703125,296.20001220703125
297.79998779296875,298.45001220703125,295.1000061035156,295.1000061035156,1022,KC=F,2025-07-29 09:00:00,2.1174198340963253,302.7393744428718,309.09163394516077,296.3871149405828,,298.22087049448896,down,24.268952442336026,,307.45001220703125,295.1000061035156
295.1499938964844,295.20001220703125,289.70001220703125,290.1000061035156,3169,KC=F,2025-07-29 09:30:00,2.359032703089445,302.6413330688906,309.71843117815894,295.5642349596223,,294.28096191604993,down,27.051145472021553,,307.45001220703125,289.70001220703125
290.1499938964844,294.3999938964844,289.1000061035156,294.20001220703125,1775,KC=F,2025-07-29 10:00:00,2.5691009237951095,302.5358404992385,310.2431432706238,294.82853772785313,,294.2614758186159,down,29.737805085770002,,307.45001220703125,289.1000061035156
294.1000061035156,294.1000061035156,291.79998779296875,291.95001220703125,1007,KC=F,2025-07-29 10:30:00,2.55702403024278,302.4217811538284,310.09285324455675,294.7507090631001,,293.9438111956139,down,32.23256044139357,,307.45001220703125,289.1000061035156
292.1000061035156,294.04998779296875,291.75,293.45001220703125,1036,KC=F,2025-07-29 11:00:00,2.5386642990089205,302.29905952398985,309.91505242101664,294.68306662696307,,293.87389128747805,down,34.55866202335982,,307.45001220703125,289.1000061035156
293.5,294.20001220703125,291.70001220703125,292.95001220703125,834,KC=F,2025-07-29 11:30:00,2.535902563365426,302.16758199765485,309.7752896877511,294.5598743075586,,293.7654500201753,down,36.57650062939599,,307.45001220703125,289.1000061035156
292.8999938964844,297.6499938964844,292.8999938964844,297.3999938964844,1966,KC=F,2025-07-29 12:00:00,2.694052380267896,302.02927337293767,310.11143051374137,293.94711623213396,,294.6523955508071,up,35.773544340723994,,307.45001220703125,289.1000061035156
297.5,298.25,296.6499938964844,296.8500061035156,443,KC=F,2025-07-29 12:30:00,2.6159062176427335,301.8856011860621,309.7333198389903,294.0378825331339,,294.78487876955694,up,34.65795753776356,,307.45001220703125,289.1000061035156
296.95001220703125,297.8500061035156,296.29998779296875,297.45001220703125,553,KC=F,2025-07-29 13:00:00,2.539771367135886,301.738116605903,309.35743070731064,294.1188025044953,,294.99998329312757,up,33.76637665393157,,307.45001220703125,289.1000061035156
297.6499938964844,298.29998779296875,295.1499938964844,296.79998779296875,529,KC=F,2025-07-30 04:00:00,2.583358690660778,301.587906403386,309.33798247536834,293.83783033140367,,295.14872228235055,up,33.395315801789984,,307.29998779296875,289.1000061035156
296.75,297.25,295.1499938964844,296.1000061035156,375,KC=F,2025-07-30 04:30:00,2.5488335058646956,301.43565249262514,309.0821530102192,293.7891519750311,,295.20957420833633,up,33.050759296229934,,307.29998779296875,289.1000061035156
296.1499938964844,297.8500061035156,296.1499938964844,296.8500061035156,202,KC=F,2025-07-30 05:00:00,2.4917739697315033,301.2822948930003,308.75761680219483,293.8069729838058,,295.27297172828577,up,32.2957602261623,,307.29998779296875,289.1000061035156
296.8500061035156,297.75,296.29998779296875,297.5,146,KC=F,2025-07-30 05:30:00,2.417362415252914,301.1289236086242,308.3810108543829,293.87683636286545,,295.3432564372296,up,31.594689661099494,,307.29998779296875,289.1000061035156
297.54998779296875,298.5,297.45001220703125,297.8999938964844,188,KC=F,2025-07-30 06:00:00,2.319692799375474,300.9766290449538,307.9357074430802,294.01755064682743,,295.45898899589014,up,30.381489939556804,,307.1499938964844,289.1000061035156
297.8999938964844,298.0,296.04998779296875,296.6499938964844,259,KC=F,2025-07-30 06:30:00,2.293287042779458,300.8258137987377,307.7056749270761,293.9459526703994,,295.53976296909485,up,29.95274337588694,,307.1499938964844,289.1000061035156
296.6000061035156,297.0,295.25,295.8500061035156,394,KC=F,2025-07-30 07:00:00,2.254480825438068,300.67651046480603,307.4399529411202,293.91306798849183,,295.5730936120945,up,29.909883682815295,,306.0,289.1000061035156
295.8500061035156,297.75,295.70001220703125,297.54998779296875,153,KC=F,2025-07-30 07:30:00,2.239874180261688,300.52947288685266,307.2490954276377,293.8098503460676,,295.664848046268,up,29.29474766841321,,306.0,289.1000061035156
297.3500061035156,298.6000061035156,297.1000061035156,298.6000061035156,603,KC=F,2025-07-30 08:00:00,2.1870260245287105,300.38575056962696,306.9468286432131,293.8246724960408,,296.181074149291,up,28.111575085483302,,306.0,289.1000061035156
298.3999938964844,299.54998779296875,297.20001220703125,298.45001220703125,537,KC=F,2025-07-30 08:30:00,2.1986652789150525,300.2461222175324,306.84211805427753,293.65012638078724,,296.53162327713085,up,26.382010246639307,,306.0,289.1000061035156
298.25,299.6000061035156,297.75,298.95001220703125,610,KC=F,2025-07-30 09:00:00,2.173761052100808,300.11140190067294,306.6326850569754,293.5901187443705,,296.942637647086,up,24.74316096123142,,306.0,289.1000061035156
298.8999938964844,301.79998779296875,298.20001220703125,298.8500061035156,1160,KC=F,2025-07-30 09:30:00,2.2756335188034287,299.9821731624228,306.8090737188331,293.1552726060125,,297.46490010973577,up,24.01001517538023,,306.0,289.1000061035156
299.1000061035156,299.1499938964844,293.04998779296875,293.3999938964844,1488,KC=F,2025-07-30 10:00:00,2.548802989140014,299.85665071554195,307.503059682962,292.2102417481219,,296.28336527376894,down,23.746229407710402,,306.0,289.1000061035156
293.3999938964844,294.1000061035156,291.6000061035156,291.75,1391,KC=F,2025-07-30 10:30:00,2.545317061344299,299.7327397359456,307.36869091997846,292.0967885519127,,295.1921760510602,down,23.98156482871153,,306.0,289.1000061035156
291.8500061035156,292.3999938964844,290.54998779296875,291.3999938964844,1002,KC=F,2025-07-30 11:00:00,2.4956519929279652,299.6086601738832,307.0956161526671,292.1217041950993,,294.5541359386973,down,24.52186231618662,,306.0,289.1000061035156
291.3500061035156,295.95001220703125,291.3500061035156,294.95001220703125,1279,KC=F,2025-07-30 11:30:00,2.645963000827084,299.48449491453624,307.4223839170175,291.546605912055,,294.6334525238164,up,23.29894034210118,,306.0,289.1000061035156
294.75,294.79998779296875,293.04998779296875,293.29998779296875,1521,KC=F,2025-07-30 12:00:00,2.5926816732010423,299.3596909224166,307.13773594201973,291.5816459028134,,294.34340561062373,down,22.16336993759327,,306.0,289.1000061035156
293.3500061035156,293.5,293.04998779296875,293.1000061035156,294,KC=F,2025-07-30 12:30:00,2.439633854188914,299.2337886196455,306.55269018221225,291.9148870570788,,294.2852668815614,down,21.108911704835926,,306.0,289.1000061035156
293.04998779296875,293.3500061035156,292.6499938964844,292.75,324,KC=F,2025-07-30 13:00:00,2.3153751651062238,299.10634927965293,306.0524747749716,292.1602237843343,,294.1982047530362,down,20.296314899418412,,306.0,289.1000061035156
297.0,303.6000061035156,297.0,298.0,2071,KC=F,2025-07-31 04:00:00,2.924991660706895,298.9792342965111,307.7542092786318,290.2042593143904,,295.32811699699784,up,21.364866092768594,,306.0,289.1000061035156
297.6000061035156,299.25,297.3999938964844,298.25,395,KC=F,2025-07-31 04:30:00,2.848206978050376,298.8540695047135,307.3986904388646,290.3094485705624,,295.5093641181607,up,22.357092200879475,,306.0,289.1000061035156
298.0,300.3999938964844,297.70001220703125,300.04998779296875,259,KC=F,2025-07-31 05:00:00,2.8376194574362867,298.7328974905379,307.24575586284675,290.220039118229,,295.71506634144333,up,23.51265630551817,,306.0,289.1000061035156
300.04998779296875,300.8500061035156,299.54998779296875,300.54998779296875,216,KC=F,2025-07-31 05:30:00,2.727790804087043,298.6175297162205,306.8009021284816,290.43415730395935,,295.919184025038,up,24.677424273018662,,306.0,289.1000061035156
300.45001220703125,300.6499938964844,298.6499938964844,299.1000061035156,138,KC=F,2025-07-31 06:00:00,2.6758057466522542,298.50877091072755,306.5361881506843,290.4813536707708,,296.0162232073783,up,25.328865520130563,,306.0,289.1000061035156
299.20001220703125,299.95001220703125,298.6499938964844,298.6499938964844,136,KC=F,2025-07-31 06:30:00,2.57753521550187,298.40701777682233,306.1396234233279,290.67441213031674,,296.1054756146248,up,25.933775249591612,,305.20001220703125,289.1000061035156
298.75,300.1499938964844,298.45001220703125,299.25,380,KC=F,2025-07-31 07:00:00,2.5148528207841023,298.3127608295547,305.857319291907,290.7682023672024,,296.41828709019654,up,26.495477141234016,,304.3999938964844,289.1000061035156
299.25,299.8999938964844,298.25,299.0,272,KC=F,2025-07-31 07:30:00,2.4530771833341216,298.2262088545642,305.5854404045666,290.86697730456183,,296.6163075345366,up,26.90415859308776,,304.3999938964844,289.1000061035156
298.8500061035156,300.75,297.3500061035156,300.29998779296875,614,KC=F,2025-07-31 08:00:00,2.5207140914162824,298.14797057319953,305.7101128474484,290.5858282989507,,297.23535836263346,up,26.772295548442273,,304.3999938964844,289.1000061035156
300.3500061035156,300.8500061035156,297.70001220703125,297.8999938964844,597,KC=F,2025-07-31 08:30:00,2.5656626489211463,298.07745545599425,305.7744434027577,290.3804675092308,,297.34177338120753,up,26.684312065034838,,304.3999938964844,289.1000061035156
297.79998779296875,300.3500061035156,297.75,298.45001220703125,670,KC=F,2025-07-31 09:00:00,2.568115752820752,298.01432608029677,305.718673338759,290.30997882183453,,297.53383702098705,up,26.60261311615651,,304.3999938964844,289.1000061035156
298.29998779296875,301.5,297.75,300.1499938964844,1076,KC=F,2025-07-31 09:30:00,2.6525360561906983,297.95891561946513,305.91652378803724,290.001307450893,,298.17510407001873,up,26.94726976007735,,303.75,289.1000061035156
300.29998779296875,301.0,297.95001220703125,298.1499938964844,506,KC=F,2025-07-31 10:00:00,2.6809254659605593,297.91057740843945,305.9533538063211,289.8678010105578,,298.1721275229554,down,27.267308072289563,,303.6000061035156,289.1000061035156
298.1499938964844,298.25,296.6000061035156,297.3999938964844,946,KC=F,2025-07-31 10:30:00,2.60728749671226,297.8684022520354,305.6902647421722,290.04653976189866,,298.0135026717168,down,26.652135679084378,,303.6000061035156,289.1000061035156
297.3500061035156,297.3999938964844,295.04998779296875,296.04998779296875,662,KC=F,2025-07-31 11:00:00,2.588910254341072,297.8310404046271,305.5977711676503,290.0643096416039,,297.7314781979604,down,25.171696836666847,,303.6000061035156,289.1000061035156
296.0,296.95001220703125,295.6499938964844,296.3500061035156,351,KC=F,2025-07-31 11:30:00,2.496846544070058,297.7974822013611,305.2880218335713,290.3069425691509,,297.6187524031166,down,23.79700362585057,,303.6000061035156,289.1000061035156
296.3500061035156,296.54998779296875,294.3999938964844,296.29998779296875,1372,KC=F,2025-07-31 12:00:00,2.472071354956795,297.76685992813935,305.1830739930097,290.350645863269,,297.26110725022363,down,22.363851120020502,,303.6000061035156,289.1000061035156
296.1000061035156,296.95001220703125,295.45001220703125,296.95001220703125,431,KC=F,2025-07-31 12:30:00,2.402637686745596,297.7387154675135,304.94662852775025,290.5308024072767,,297.2329820771696,down,20.807312919508238,,303.6000061035156,289.1000061035156
296.8999938964844,297.20001220703125,287.54998779296875,294.79998779296875,462,KC=F,2025-07-31 13:00:00,2.9203081672682316,297.71178395685905,306.47270845866376,288.95085945505434,,296.9858462838464,down,22.154474082333447,,303.6000061035156,287.54998779296875
287.25,294.1000061035156,285.75,293.70001220703125,426,KC=F,2025-08-01 04:00:00,3.35814242624684,297.6846061968821,307.75903347562263,287.61017891814157,,296.66216577743586,down,23.784605780482597,,303.6000061035156,285.75
293.95001220703125,294.29998779296875,285.29998779296875,292.6499938964844,378,KC=F,2025-08-01 04:30:00,3.7611322529434945,297.65561195598286,308.9390087148133,286.3722151971524,,296.2908810194895,down,25.389255960048796,,303.6000061035156,285.29998779296875
292.79998779296875,292.8500061035156,284.04998779296875,291.54998779296875,1199,KC=F,2025-08-01 05:00:00,4.121052685629451,297.6231478537049,309.9863059105933,285.2599897968165,,295.08150139537474,down,27.127867459035336,,303.6000061035156,284.04998779296875
291.75,292.54998779296875,284.95001220703125,292.3999938964844,201,KC=F,2025-08-01 05:30:00,4.369547178508597,297.5863143528495,310.6949558883753,284.4776728173237,,294.9540746023721,down,28.74229242237998,,303.6000061035156,284.04998779296875
292.25,292.95001220703125,285.1000061035156,285.70001220703125,656,KC=F,2025-08-01 06:00:00,4.6181513874376705,297.541757560236,311.396211722549,283.687303397923,295.75,293.5361908191144,down,29.990429293622917,,303.6000061035156,284.04998779296875
292.5,292.5,284.1499938964844,284.45001220703125,845,KC=F,2025-08-01 06:30:00,4.884712438586096,297.48644595867967,312.140583274438,282.83230864292136,295.75,291.835621942466,down,31.366925459312085,,303.6000061035156,284.04998779296875
291.45001220703125,292.3999938964844,284.29998779296875,291.20001220703125,975,KC=F,2025-08-01 07:00:00,5.114376271795347,297.42090728876667,312.7640361041527,282.07777847338065,295.75,291.70770956843864,down,32.645100470309174,,303.6000061035156,284.04998779296875
284.1499938964844,292.20001220703125,283.45001220703125,291.25,443,KC=F,2025-08-01 07:30:00,5.374063680952823,297.3457674761899,313.46795851904835,281.22357643333146,295.375,291.66358938560353,down,34.03308262704352,,303.6000061035156,283.45001220703125
284.04998779296875,291.04998779296875,280.8999938964844,282.3999938964844,2297,KC=F,2025-08-01 08:00:00,5.729488139707309,297.2581071646808,314.4465715838027,280.06964274555884,294.09999084472656,288.25150678282694,down,35.84231985989961,,303.6000061035156,280.8999938964844
289.3500061035156,293.54998779296875,281.6499938964844,293.3999938964844,5236,KC=F,2025-08-01 08:30:00,6.170238550905671,297.1603112881654,315.6710269408824,278.6495956354484,294.09999084472656,290.7991531564858,up,35.94795148268208,,303.6000061035156,280.8999938964844
293.29998779296875,295.3500061035156,286.20001220703125,293.3500061035156,903,KC=F,2025-08-01 09:00:00,6.383078218447007,297.0544511168406,316.20368577218164,277.90521646149955,294.09999084472656,291.03012553409064,up,35.09600651419772,,303.6000061035156,280.8999938964844
293.3999938964844,294.95001220703125,286.1499938964844,293.79998779296875,2990,KC=F,2025-08-01 09:30:00,6.555716796454141,296.94252299956145,316.60967338892385,277.27537261019904,294.0249938964844,291.7479156509936,up,34.32059943207598,,303.6000061035156,280.8999938964844
287.3500061035156,297.0,287.0,295.70001220703125,3165,KC=F,2025-08-01 10:00:00,6.801737025278846,296.8270243959867,317.23223547182323,276.4218133201502,294.0249938964844,292.70606424188287,up,32.5966332782533,,303.6000061035156,280.8999938964844
295.75,296.1499938964844,286.1000061035156,292.6499938964844,763,KC=F,2025-08-01 10:30:00,7.033754937256696,296.70880102878533,317.8100658405554,275.60753621701525,293.4499969482422,292.7024850186235,down,31.321524114480706,,303.6000061035156,280.8999938964844
286.0,292.70001220703125,284.70001220703125,291.29998779296875,3580,KC=F,2025-08-01 11:00:00,7.10277244173836,296.5880662486665,317.89638357388156,275.27974892345145,293.4499969482422,292.33931305179885,down,30.614837513196274,,303.6000061035156,280.8999938964844
291.45001220703125,291.45001220703125,282.0,282.1000061035156,3572,KC=F,2025-08-01 11:30:00,7.270432424973567,296.4613385306967,318.2726358056174,274.650041255776,293.4499969482422,289.9677455540694,down,30.744402716727695,,303.6000061035156,280.8999938964844
282.0,289.04998779296875,277.1000061035156,285.04998779296875,9241,KC=F,2025-08-01 12:00:00,7.604685943864964,296.3271984100095,319.14125624160437,273.5131405784146,291.5500030517578,287.9443737889295,down,31.90167050562593,,303.6000061035156,277.1000061035156
278.5,286.6499938964844,278.1499938964844,286.3500061035156,4521,KC=F,2025-08-01 12:30:00,7.668636947874609,296.18521796143824,319.1911288050621,273.1793071178144,291.5500030517578,287.64116003267037,down,32.976276309602866,,303.6000061035156,277.1000061035156
286.3500061035156,287.54998779296875,279.45001220703125,286.3500061035156,4379,KC=F,2025-08-01 13:00:00,7.699446850593387,296.03523787663823,319.1335784284184,272.9368973248581,291.5500030517578,287.4127668441357,down,33.51478261125433,,303.6000061035156,277.1000061035156
287.1000061035156,289.25,279.45001220703125,288.29998779296875,449,KC=F,2025-08-04 04:00:00,7.8494854893344845,295.87811038287487,319.4265668508783,272.3296539148714,291.5500030517578,287.4311517388211,up,33.19435600381852,,303.6000061035156,277.1000061035156
288.45001220703125,289.75,280.1000061035156,287.6000061035156,694,KC=F,2025-08-04 04:30:00,7.978093232702334,295.7144032096313,319.6486829077383,271.7801235115243,291.5500030517578,287.4372340565463,up,32.66420853000196,,303.6000061035156,277.1000061035156
287.6499938964844,288.5,279.6000061035156,280.8999938964844,962,KC=F,2025-08-04 05:00:00,8.043943280115338,295.54201336824656,319.6738432085926,271.41018352790053,291.5500030517578,287.07738192067046,down,32.31222398704794,,303.6000061035156,277.1000061035156
287.79998779296875,288.25,279.75,288.0,749,KC=F,2025-08-04 05:30:00,8.0765187601071,295.36236311302724,319.5919193933485,271.13280683270597,291.5500030517578,287.121317384352,up,31.985381197162074,,303.6000061035156,277.1000061035156
287.8999938964844,289.20001220703125,280.75,288.70001220703125,213,KC=F,2025-08-04 06:00:00,8.103196863458825,295.177052618271,319.4866432086475,270.8674620278945,291.5500030517578,287.1458717152768,up,31.179185511758817,,303.6000061035156,277.1000061035156
288.5,288.79998779296875,280.6000061035156,288.45001220703125,841,KC=F,2025-08-04 06:30:00,8.110110065315562,294.98741443293557,319.3177446288822,270.6570842369889,291.5500030517578,287.2330615906562,up,30.483147080958833,,303.6000061035156,277.1000061035156
288.6000061035156,288.6000061035156,280.29998779296875,288.1000061035156,800,KC=F,2025-08-04 07:00:00,8.123674939974942,294.79450891686537,319.16553373679017,270.42348409694057,291.5500030517578,287.2929427353716,up,29.946818849323854,,303.6000061035156,277.1000061035156
